gender	race	region	happy	life	sibs	childs	age	educ	paeduc	maeduc	speduc	prestg80	occcat80	tax	usintl	obey	popular	thnkself	workhard	helpoth	hlth1	hlth2	hlth3	hlth4	hlth5	hlth6	hlth7	hlth8	hlth9	work1	work2	work3	work4	work5	work6	work7	work8	work9	prob1	prob2	prob3	prob4
2	1	1	2	1	2	0	18	11	16	17	97	0	 	2	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
1	1	1	1	1	1	3	44	17	3	3	17	66	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	3	3	38	18	19	16	12	66	1	0	1	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	1	0	2	54	12	12	12	97	51	3	2	0	4	5	1	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	 	 	 
2	1	1	2	1	3	3	31	13	12	11	18	22	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	8	2	35	11	98	99	11	50	6	0	1	4	5	3	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	 	 	 	 
2	1	1	3	3	4	2	38	12	7	8	97	22	3	1	0	4	5	1	3	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	7	2	 
1	1	1	2	1	1	2	52	12	12	12	12	30	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	2	2	40	13	8	12	8	44	2	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	0	7	3	55	11	4	12	97	29	3	0	1	3	5	1	4	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	4	9	34	12	12	12	11	30	6	1	0	2	4	5	3	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	3	3	3	1	68	12	3	11	97	30	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	4	1	29	12	9	12	13	28	3	0	1	2	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	4	2	38	12	7	97	12	30	6	1	0	5	4	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	 	 	 
2	1	1	1	0	2	1	27	11	11	9	12	51	3	0	1	4	5	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	1	3	4	55	12	9	9	12	43	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	1	10	3	63	9	98	98	98	34	6	1	0	1	2	4	3	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	10	1	43	15	8	8	13	62	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	0	2	65	12	8	8	97	28	3	0	1	2	3	5	1	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	1	8	0	80	14	8	8	97	64	1	2	0	4	5	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
1	1	1	1	1	1	0	25	14	12	12	97	51	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	99	4	60	12	99	99	97	42	3	0	1	1	5	3	4	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	3	1	21	12	12	12	97	28	6	2	0	3	5	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 
2	1	1	2	2	13	1	23	10	9	9	12	29	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	7	8	58	9	98	99	97	0	 	0	1	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	3	2	36	11	12	10	11	34	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	1	4	53	12	8	8	12	42	5	0	2	2	5	1	3	4	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	 	 	 	 
1	1	1	1	8	4	3	30	15	12	16	14	45	2	1	0	2	4	5	1	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	1	7	0	28	16	14	12	14	19	6	2	0	1	5	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	 	 	 
2	1	1	3	3	9	4	72	6	98	98	97	29	6	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	3	1	26	14	14	12	13	47	2	0	1	4	5	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	4	2	39	13	97	14	16	51	1	2	0	4	5	1	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	4	4	 
1	1	1	2	1	0	0	23	12	12	12	97	43	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	4	0	26	14	8	12	97	66	1	0	1	2	5	3	4	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	 	 	 	 
2	1	1	1	1	3	0	45	15	97	14	18	48	1	1	0	5	4	1	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	3	2	 	 
1	1	1	2	1	0	2	62	16	14	14	12	60	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	9	1	80	9	98	8	97	35	6	0	2	9	9	9	9	9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	7	2	74	12	98	8	12	0	 	1	0	1	5	2	3	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	9	1	24	12	97	13	97	27	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	2	2	46	12	8	12	12	51	1	0	1	2	5	3	1	4	1	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	1	2	 	 	 	 
1	1	1	2	2	3	2	32	14	8	12	14	38	5	1	0	1	5	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	 	 
1	1	1	2	1	2	3	50	12	12	12	12	44	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	4	0	38	16	20	8	97	66	1	0	1	5	4	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	1	4	2	40	12	8	12	97	44	2	1	0	1	5	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	5	2	51	11	8	12	12	38	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	10	4	59	8	4	8	97	40	5	0	1	2	5	3	4	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	1	5	3	57	12	12	16	97	29	2	2	0	2	5	1	4	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	5	 	 	 
2	1	1	1	1	5	1	27	12	97	8	12	30	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	1	0	23	13	12	12	97	24	2	0	1	4	5	1	3	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	 	 	 	 
2	1	1	1	1	5	0	38	16	12	12	97	64	1	1	0	3	5	1	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 	 
1	1	1	2	2	3	2	28	14	12	12	12	40	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	3	3	52	13	6	12	97	51	2	0	2	2	4	1	3	5	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	5	4	52	11	98	98	97	54	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	4	1	39	12	12	12	97	30	6	0	1	3	5	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	1	4	2	41	14	8	9	11	42	3	1	0	4	5	1	3	2	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	4	4	 	 
2	1	1	2	2	2	4	55	14	14	12	14	50	1	1	0	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
2	1	1	1	1	7	2	36	18	4	12	12	64	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	7	1	33	14	8	11	97	43	2	0	1	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	1	1	2	67	13	12	8	12	46	2	2	0	4	5	1	2	3	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
2	1	1	2	1	1	2	48	13	12	12	14	46	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	4	1	20	12	14	12	11	40	6	0	1	1	4	5	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	1	8	3	38	16	13	13	18	49	2	2	0	2	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	9	5	68	7	98	98	97	25	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	3	4	41	12	12	12	12	60	2	0	8	3	5	2	4	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	 	 	 	 
1	1	1	2	1	7	0	25	16	8	12	14	24	6	2	0	1	5	3	2	4	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	 	 	 	 
2	1	1	2	2	4	4	49	11	6	8	9	0	 	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	0	4	57	12	97	98	13	42	3	0	1	2	5	4	3	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	1	2	3	44	13	8	8	12	33	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	3	0	9	4	73	8	3	7	97	30	6	0	2	4	5	3	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	2	9	8	72	5	98	98	97	0	 	8	0	4	5	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 
1	1	1	1	0	4	2	27	14	12	12	12	40	6	0	2	3	5	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	1	3	4	60	9	98	98	10	45	2	2	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	1	2	0	21	13	10	97	97	48	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	3	0	3	2	55	14	8	8	97	36	3	0	2	2	5	1	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	9	9	9	 	 	 	 
2	1	1	1	0	1	1	29	16	19	16	14	52	1	0	1	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	 	 	 	 
2	1	1	2	2	3	1	38	14	8	8	12	46	2	2	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	1	 	 
1	1	1	2	2	10	0	54	18	2	8	10	51	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	10	3	79	8	8	8	97	40	6	0	2	1	5	4	3	2	2	2	9	2	2	9	2	2	2	9	9	9	9	9	9	9	9	9	 	 	 	 
1	1	1	2	2	4	3	53	9	6	8	12	44	2	1	0	1	5	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	1	6	0	27	14	12	12	97	35	5	2	0	5	1	2	3	4	1	2	2	2	2	9	9	9	2	2	2	2	2	2	9	9	9	9	2	 	 	 
2	1	1	3	2	1	5	59	13	12	14	97	32	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	1	0	5	1	32	10	99	99	14	68	2	0	1	1	5	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	1	0	20	12	16	14	97	0	 	2	0	3	5	4	2	1	2	2	2	2	2	9	9	9	2	9	9	9	9	9	9	9	9	9	7	 	 	 
2	1	1	1	1	4	1	87	14	0	98	97	64	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	3	1	31	17	12	12	16	34	2	0	1	3	5	1	4	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	 	 	 	 
2	1	1	1	2	5	0	82	12	0	0	12	51	1	1	0	3	5	1	2	4	2	2	2	2	2	1	9	9	1	9	9	9	9	9	9	9	9	9	1	 	 	 
2	1	1	1	1	3	3	78	16	98	8	97	66	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	3	1	83	16	8	0	97	64	1	0	1	1	5	2	3	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	0	2	2	29	12	8	13	97	27	2	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	7	0	66	12	8	8	97	40	6	2	0	5	3	1	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	1	0	22	12	14	14	97	48	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	1	1	89	13	98	98	97	69	1	0	8	4	3	1	2	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	2	2	3	42	12	12	13	10	38	2	2	0	4	5	1	2	3	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	4	2	39	14	12	16	12	38	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	2	2	32	18	14	12	97	61	1	0	1	3	5	1	2	4	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	5	3	51	12	8	10	12	40	5	1	0	2	5	4	1	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 
2	1	1	1	2	4	2	30	16	16	18	16	47	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	4	1	37	16	7	12	14	49	2	0	1	1	5	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	2	15	3	69	12	97	7	12	30	2	2	0	1	5	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	8	4	3	78	12	9	9	6	0	 	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	2	1	4	51	8	99	99	97	32	5	1	0	2	5	1	4	3	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 
1	1	1	2	2	2	0	42	12	9	12	13	33	5	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	1	1	75	12	98	8	97	31	3	0	2	1	5	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	1	4	7	56	8	99	99	12	40	4	2	0	4	3	2	5	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
1	1	1	2	1	3	2	29	11	11	12	12	23	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	3	0	0	0	72	14	97	5	97	46	2	0	2	4	5	1	2	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	1	0	0	26	16	12	12	97	60	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	2	1	0	30	13	97	12	97	35	6	1	0	4	5	1	3	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	1	4	2	76	14	98	8	97	47	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	2	0	24	16	97	18	97	66	1	0	2	4	5	1	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	0	3	2	33	12	9	99	12	35	6	0	2	3	5	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	2	1	3	66	12	5	8	97	32	2	2	0	3	5	2	1	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 	 
2	1	1	3	2	4	3	67	13	8	8	97	47	2	2	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	7	 	 
1	1	1	2	0	3	4	65	11	8	8	8	33	6	0	1	2	5	1	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	8	2	59	12	8	8	98	36	6	1	0	1	3	5	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	0	0	20	8	8	10	97	28	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	3	2	85	8	97	0	97	42	3	0	2	1	5	4	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	2	4	4	39	14	97	12	11	40	3	2	0	3	5	1	2	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	 	 
2	1	1	1	1	5	4	32	7	99	97	97	0	 	1	0	3	5	1	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	1	5	63	12	9	98	14	42	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	10	4	35	12	8	12	12	40	3	0	1	5	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	3	3	11	3	77	8	8	8	97	32	2	1	0	1	4	5	3	2	1	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	7	1	 	 
1	1	1	1	0	2	0	21	12	16	13	97	24	3	0	1	2	5	1	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	1	3	45	14	12	12	16	0	 	2	0	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
2	1	1	2	1	1	0	22	15	14	12	97	21	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	4	2	34	16	97	13	16	59	1	0	1	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	2	5	2	66	14	19	16	16	46	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	2	2	26	14	16	12	13	32	2	0	1	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	3	3	9	2	32	12	12	12	12	62	1	1	0	1	2	4	5	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	 	 
2	1	1	2	0	2	4	39	13	8	11	97	41	2	0	1	5	4	2	3	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	1	1	74	12	8	8	12	36	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	2	7	61	12	8	14	97	34	2	0	1	4	5	1	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	1	2	35	13	8	14	15	47	2	2	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	7	 	 
1	1	1	1	1	2	2	26	14	97	8	13	23	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	5	7	51	12	8	16	13	51	1	0	1	5	4	1	3	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	0	8	2	45	12	12	12	11	24	6	0	1	1	5	4	2	3	1	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	 	 	 	 
2	1	1	2	0	0	2	24	13	97	12	13	34	2	0	2	4	5	2	3	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	3	1	8	3	73	16	8	8	97	64	1	2	0	2	5	1	3	4	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
2	1	1	2	2	4	1	87	8	8	8	97	0	 	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	2	3	41	12	97	98	12	25	3	0	8	1	4	3	2	5	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	 	 	 	 
2	1	1	3	2	3	2	37	12	9	11	11	28	6	1	0	3	5	1	2	4	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	 	 
2	1	1	2	2	3	0	29	9	12	12	97	36	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	11	1	48	12	98	98	12	33	6	0	1	5	4	1	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	1	2	2	4	58	13	98	98	97	40	2	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	2	2	63	12	14	14	12	63	1	0	2	9	9	9	9	9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	1	3	3	73	10	8	97	97	35	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	0	4	6	54	9	98	99	97	42	3	0	1	4	5	1	2	3	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	3	2	1	0	22	9	99	99	97	31	3	1	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	 	 	 
2	1	1	2	0	2	2	45	12	7	8	12	36	3	0	1	2	5	1	4	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	1	2	2	3	1	23	12	98	16	97	0	 	1	0	2	5	1	3	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3	2	 	 
2	1	1	2	2	4	0	88	13	8	8	97	0	 	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	1	0	1	1	36	14	12	11	12	66	1	0	1	3	5	2	4	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	1	1	2	39	16	12	12	16	45	2	1	0	4	5	1	3	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	7	1	23	12	8	12	12	40	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	3	1	49	16	12	12	12	40	4	0	1	5	4	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	4	5	71	8	8	8	12	30	6	2	0	1	5	2	3	4	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	 	 	 
1	2	2	1	1	9	8	82	7	98	98	6	36	6	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	2	1	41	12	8	12	97	51	1	0	1	2	5	1	3	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	2	5	3	68	12	99	98	12	28	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	2	1	11	2	60	10	9	10	9	28	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
